Category,Description,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K
BEEF,"BEEF,TOP SIRLOIN,LN,1/8"" FAT,ALL GRDS,RAW",0,1.09,0.619,0.0,0.32,1.3
BEEF,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,CHOIC,RAW",0,2.11,0.489,0.0,0.29,1.2
BEEF,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,CHOIC,RAW",0,2.09,0.483,0.0,0.29,1.1
BEEF,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,CHOIC,CKD,BRSD",0,2.69,0.344,0.0,0.46,1.7
BEEF,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,CHOIC,CKD,BRSD",0,2.57,0.328,0.0,0.5,1.8
BEEF,"BEEF,RND,EYE OF RND,LN,1/8"" FAT,CHOIC,RAW",0,1.91,0.672,0.0,0.29,1.2
BEEF,"BEEF,RND,TOP RND LN,1/8"" FAT,CHOIC,RAW",0,1.89,0.666,0.0,0.3,1.2
BEEF,"BEEF,RND,BTTM RND,LN,1/8"" FAT,CHOIC,RAW",0,1.85,0.653,0.0,0.3,1.2
BEEF,"BEEF,RND,BTTM RND,LN,1/8"" FAT,CHOIC,CKD,RSTD",0,1.63,0.385,0.0,0.37,1.3
BEEF,"BEEF,RND,EYE OF RND LN,1/8"" FAT,CHOIC,CKD,RSTD",0,1.76,0.417,0.0,0.38,1.3
BEEF,"BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,BRLD",0,1.89,0.447,0.0,0.41,1.5
BEEF,"BEEF,RND,BTTM RND,LN,1/8"" FAT,CHOIC,CKD,BRSD",0,2.02,0.478,0.0,0.46,1.7
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,CHOIC,RAW",0,1.2,0.607,0.0,0.33,1.3
BEEF,"BEEF,TENDERLOIN,LN,1/8"" FAT,CHOIC,RAW",0,1.2,0.607,0.0,0.33,1.3
BEEF,"BEEF,TOP SIRLOIN,LN,1/8"" FAT,CHOIC,RAW",0,1.19,0.601,0.0,0.33,1.3
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8""FAT,CHOIC,CKD,BRLD",0,1.77,0.589,0.0,0.42,1.5
BEEF,"BEEF,SHRT LOIN,TOP LOIN LN,1/8"" FAT,CHOIC,RAW",0,1.24,0.625,0.0,0.41,1.6
BEEF,"BEEF,TENDERLOIN,LN,1/8"" FAT,CHOIC,CKD,BRLD",0,1.81,0.604,0.0,0.41,1.5
BEEF,"BEEF,TOP SIRLOIN,LN,1/8"" FAT,CHOIC,CKD,BRLD",0,1.64,0.548,0.0,0.39,1.4
BEEF,"BEEF,SHRT LOIN,TOP LOIN LN,1/8"" FAT,CHOIC,CKD,BRLD",0,1.82,0.607,0.0,0.41,1.4
BEEF,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,RAW",0,1.77,0.556,0.0,0.28,1.1
BEEF,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,SEL,RAW",0,1.71,0.536,0.0,0.27,1.1
BEEF,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,CKD,BRSD",0,2.33,0.321,0.0,0.43,1.5
BEEF,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,SEL,CKD,BRSD",0,2.24,0.308,0.0,0.41,1.5
BEEF,"BEEF,RND,EYE OF RND,LN,1/8"" FAT,SEL,RAW",0,1.3,0.655,0.0,0.28,1.1
BEEF,"BEEF,RND,TOP RND,LN,1/8"" FAT,SEL,RAW",0,1.35,0.679,0.0,0.29,1.2
BEEF,"BEEF,RND,BTTM RND,LN,1/8"" FAT,SEL,RAW",0,1.3,0.652,0.0,0.29,1.1
BEEF,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,ALL GRDS,CKD,BRLD",0,1.69,0.635,0.0,0.38,1.4
BEEF,"BEEF,VAR MEATS & BY-PRODUCTS,TRIPE,CKD,SIMMRD",0,0.72,0.0,0.0,0.14,0.0
BEEF,"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,ALL GRDS,RAW",0,1.04,0.595,0.0,0.29,1.2
BEEF,"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,CHOIC,CKD,RSTD",0,1.64,0.548,0.0,0.39,1.4
BEEF,"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,CHOIC,RAW",0,1.15,0.581,0.0,0.31,1.2
BEEF,"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,SEL,CKD,RSTD",0,1.3,0.6,0.0,0.37,1.3
BEEF,"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,SEL,RAW",0,0.9,0.602,0.0,0.28,1.1
BEEF,"BEEF,RND,TIP RND,LN,0"" FAT,ALL GRDS,RAW",0,1.47,0.612,0.0,0.27,1.1
BEEF,"BEEF,RND,TIP RND,LN,0"" FAT,CHOIC,RAW",0,1.73,0.61,0.0,0.28,1.1
BEEF,"BEEF,RND,TIP RND,LN,0"" FAT,SEL,RAW",0,1.25,0.628,0.0,0.27,1.1
BEEF,"BEEF,FLANK,LN,0"" FAT,ALL GRDS,CKD,BRLD",0,1.6,0.599,0.0,0.38,1.3
BEEF,"BEEF,FLANK,LN,0"" FAT,SEL,CKD,BRLD",0,1.34,0.618,0.0,0.37,1.3
BEEF,"BEEF,FLANK,LN,0"" FAT,ALL GRDS,RAW",0,1.06,0.604,0.0,0.3,1.2
BEEF,"BEEF,FLANK,LN,0"" FAT,SEL,RAW",0,0.91,0.605,0.0,0.29,1.2
BEEF,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,RAW",0,1.69,0.403,0.0,0.44,1.8
BEEF,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,SEL,RAW",0,1.38,0.446,0.0,0.43,1.7
BEEF,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,CKD,BRSD",0,2.33,0.278,0.0,0.52,1.8
BEEF,"BEEF,GROUND BF CALCULATOR - USER SELECTS LEAN/FAT PERCENTAGE",0,0.0,0.0,0.0,0.0,0.0
POPCORN,"POPCORN,OIL-POPPED,LOFAT",13,0.0,0.21,0.0,0.41,1.1
POPCORN,"POPCORN,OIL-POPPED,LOFAT",12,0.0,0.17,0.0,0.5,1.5
Snacks,"Snacks, popcorn, unpopped kernels",0,0.0,0.288,0.0,0.25,0.0
FORM BAR,"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON CHEWY CHOC PNUT",0,10.91,3.636,144.4,24.55,0.0
FORM BAR,"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON MULTI GRAIN",0,10.91,3.636,144.3,24.57,0.0
FORM,"FORM,MASTERFOODS USA,SNICKERS MARATHON DOUBLE CHOC NUT BAR",0,13.57,4.525,176.2,30.5,0.0
SNACKS,"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,PNUT BUTTER",0,0.0,0.0,0.3,0.0,0.0
FORM BAR,"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON HONEY NUT OAT BAR",0,13.57,4.525,176.4,30.5,0.0
SNACKS,"SNACKS,M&M MARS,KUDOS WHL GRAIN BAR,M&M'S MILK CHOC",0,0.0,0.0,0.2,0.0,0.0
FORM BAR,"FORM BAR,MASTERFOODS USA,COCOAVIA,CHOC ALMOND SNACK BAR",0,2.73,0.909,42.5,0.0,0.0
Snacks,"Snacks, sweet potato chips",2367,0.0,0.535,0.0,9.82,24.5
Snacks,"Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, original",0,0.0,0.2,0.0,7.04,2.4
SNACKS,"SNACKS,POPCORN,MICROWAVE,REG (BUTTER) FLAVOR, W/PARHYD OIL",24,0.0,0.164,0.0,1.76,4.2
Form Bar,"Form Bar, MASTERFOODS, SNCKRS MARATH Prot Perf Bar, Crml Nut",13,7.5,2.5,75.0,125.0,10.4
Form Bar,"Form Bar, MASTERFOODS, SNICKERS Marathon Energy Bar, all",62,12.24,4.525,489.9,27.53,1.8
Formulated bar,"Formulated bar, POWER BAR, chocolate",0,5.6,2.2,92.3,8.28,1.1
FORM BAR,"FORM BAR,MASTERFOODS USA,COCOAVIA,CHOC BLUEBERRY SNACK BAR",0,4.09,1.364,42.4,0.0,0.0
SNACKS,"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN SNACK,FRENCH ONION FLAVR",214,0.0,0.289,0.9,0.0,0.0
SNACKS,"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,HARVEST CHEDDAR",22,0.0,0.269,0.9,0.0,0.0
PRETZELS,"PRETZELS,SOFT,UNSALTED",0,0.0,0.02,0.0,0.54,2.7
Snacks,"Snacks, soy chips or crisps, salted",2,0.0,0.513,0.0,1.01,11.9
POPCORN,"POPCORN,MICROWAVE,REG (BUTTER) FLAVOR,MADE W/ PALM OIL",7,0.0,0.164,0.0,4.47,3.0
No Category,PLANTAIN CHIPS,0,0.0,0.45,0.0,0.0,0.0
SNACKS,"SNACKS,TORTILLA CHIPS,PLN,YEL CORN",0,0.0,0.227,0.0,0.0,0.0
SOUP,"SOUP,EGG DROP,CHINESE RESTAURANT",0,0.03,0.02,0.0,0.0,0.0
SOUP,"SOUP,HOT & SOUR,CHINESE RESTAURANT",0,0.1,0.064,0.0,0.0,1.1
SOUP,"SOUP,WONTON,CHINESE RESTAURANT",0,0.09,0.076,0.0,0.0,0.9
CAMPBELL,"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,BF STEW - FULL",0,0.0,0.0,0.5,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,BF STROGANOF -",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S CHUNKY,HEALTHY REQUEST BF BARLEY SOUP",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL'S CHNKY,"CAMPBELL'S CHNKY,HEALTHY REQUST MICROWAVBL ,CHICK NODLE SOUP",0,0.0,0.0,1.0,0.0,0.0
CAMPBELL SOUPS,"CAMPBELL SOUPS,HLTHY RQST MCRWVBL BWL,GRLL CHICK SSAGE GMB",0,0.0,0.0,2.4,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,HEALTHY REQUES",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,RIGATONI & MEA",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S CHUNKY SOUPS,TURKEY POT PIE",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,CHEDDAR CHS SOU",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,CHICK BARLEY W/",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,ITALIAN STYLE W",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,SHREK SHAPED PA",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,SOUPER SHAPES S",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S SEL MICROWAVEABLE BOWLS,HEA",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S SEL MICROWAVEABLE BOWLS,HEA",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL, SEL SOUP,HARVEST TOMATO W/ BASIL SOUP",0,0.0,0.0,2.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S SEL SOUP,ZESTY AZTECA MEATB",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S SEL SOUPS,HEALTHY REQUEST C",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S SOUP AT HAND,25% LESS NA CH",0,0.0,0.0,0.8,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S SOUP AT HAND,25% LESS NA CL",0,0.0,0.0,11.8,0.0,0.0
CAMPBEL,"CAMPBEL,CAMPBELL'S SEL GOLD LABEL SOUPS,CREAMY",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S SEL GOLD LABEL SOUPS,ITALIA",0,0.0,0.0,2.0,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S SEL GOLD LABEL SOUPS,SOUTHW",0,0.0,0.0,0.5,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,PACE,PICO DE GALLO",0,0.0,0.0,3.8,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,PACE,SALSA VERDE",0,0.0,0.0,3.8,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,PACE,TEQUILA LIME SALSA",0,0.0,0.0,7.5,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,PACE,TRIPLE PEPPER SALSA",0,0.0,0.0,7.5,0.0,0.0
CAMPBELL,"CAMPBELL,CAMPBELL'S RED & WHITE,LENTIL SOUP,COND",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL,"CAMPBELL,PREGO PASTA,HEART SMART- TRADITIONAL S",0,0.0,0.0,1.8,0.0,0.0
CAMPBELL,"CAMPBELL,RED & WHITE,98% FAT FREE CRM OF MUSHROOM SOUP,COND",0,0.0,0.0,0.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,TOMATO JUC",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,TOMATO JUC,LO NA",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,V8 VEG JUC,LEMON TWIST V8",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,V8 VEG JUC,V8 PICANTE",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,V8 VEG JUC,ORGANIC V8",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,ORGANIC TOMATO JUC",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,HEALTHY REQUEST TOMATO JUC",0,0.0,0.0,29.6,0.0,0.0
No Category,CAMPBELL'S V8 100% VEG JUC,0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,V8 VEG JUC,ESSENTIAL ANTIOXIDANTS V8",0,0.0,0.0,49.4,5.77,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,V8 VEG JUC,CA ENR V8",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,V8 VEG JUC,LO NA V8",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,V8 VEG JUC,SPICY HOT V8",0,0.0,0.0,29.6,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,PACE,JALAPENOS NACHO SLICED PEPPERS",0,0.0,0.0,12.0,0.0,0.0
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,PACE,DICED GRN CHILIES",0,0.0,0.0,12.0,0.0,0.0
AGUTUK,"AGUTUK,FISH/BERRY W/ SEAL OIL (ICE CREAM) (ALASKA NATIVE)",0,0.0,0.01,2.9,2.36,0.0
AGUTUK,"AGUTUK,FISH W/ SHORTENING (ALASKA NATIVE)",0,0.0,0.0,0.0,4.0,0.0
AGUTUK,"AGUTUK,MEAT-CARIBOU (ALASKAN ICE CREAM) (ALASKA NATIVE)",0,4.83,0.23,2.2,0.0,0.0
No Category,ASCIDIANS (TUNUGHNAK) (ALASKA NATIVE),0,0.0,0.0,0.0,0.0,0.0
BEAR,"BEAR,BLACK,MEAT (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
BEAR,"BEAR,POLAR,MEAT,RAW (ALASKA NATIVE)",0,0.0,0.0,2.0,0.0,0.0
WHALE,"WHALE,BELUGA,MEAT,DRIED (ALASKA NATIVE)",0,7.31,0.131,0.0,0.27,0.0
WHALE,"WHALE,BELUGA,EYES (ALASKA NATIVE)",561,0.0,0.0,0.0,0.0,0.0
Whale,"Whale, beluga, meat, raw (Alaska Native)",102,2.59,0.046,0.0,0.0,0.0
WHALE,"WHALE,BELUGA,FLIPPER,RAW (ALASKA NATIVE)",279,0.0,0.0,0.0,0.0,0.0
WHALE,"WHALE,BELUGA,LIVER,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
OIL,"OIL,BELUGA,WHALE (ALASKA NATIVE)",694,0.0,0.0,0.0,8.27,0.0
BLACKBERRIES,"BLACKBERRIES,WILD,RAW (ALASKA NATIVE)",5,0.0,0.039,4.7,0.91,5.9
FISH,"FISH,BLACKFISH,WHL (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
BLUEBERRIES,"BLUEBERRIES,WILD,FRZ (ALASKA NATIVE)",0,0.0,0.0,2.2,0.0,0.0
CARIBOU,"CARIBOU,BONE MARROW,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
CARIBOU,"CARIBOU,EYE,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
CARIBOU,"CARIBOU,LIVER,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
STEW/SOUP,"STEW/SOUP,CARIBOU (ALASKA NATIVE)",0,0.0,0.06,1.5,0.0,0.0
CARIBOU,"CARIBOU,TONGUE,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
CHITON,"CHITON,LEATHERY,GUMBOOTS (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
CLOUDBERRIES,"CLOUDBERRIES,RAW (ALASKA NATIVE)",0,0.0,0.0,158.0,0.0,0.0
COCKLES,"COCKLES,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
CRANBERRIES,"CRANBERRIES,WILD,BUSH,RAW (ALASKA NATIVE)",0,0.0,0.0,15.0,0.0,0.0
CRANBERRY,"CRANBERRY,LO BUSH OR LINGENBERRY,RAW (ALASKA NATIVE)",0,0.0,0.0,21.0,0.0,0.0
FISH,"FISH,DEVILFISH,MEAT (ALASKA NATIVE)",0,0.0,0.0,3.0,0.0,0.0
FIREWEED,"FIREWEED,YOUNG LEAVES,RAW (ALASKA NATIVE)",0,0.0,0.0,99.0,0.0,0.0
FISH,"FISH,HERRING EGGS ON GIANT KELP,PACIFIC (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,HERRING EGGS,PACIFIC,DRY (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,HERRING EGGS,PACIFIC,PLN (ALASKA NATIVE)",0,0.0,0.0,0.6,0.0,0.0
FISH,"FISH,HERRING,PACIFIC,FLSH,AIR-DRIED,PACK OIL (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
HUCKLEBERRIES,"HUCKLEBERRIES,RAW (ALASKA NATIVE)",0,0.0,0.0,2.8,0.0,0.0
FISH,"FISH,LINGCOD,MEAT,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,LINGCOD,LIVER (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
STEW,"STEW,MOOSE (ALASKA NATIVE)",0,0.0,0.03,1.0,0.0,0.0
MOOSE,"MOOSE,MEAT,RAW (ALASKA NATIVE)",0,0.0,0.0,4.0,0.0,0.0
MASHU ROOTS,"MASHU ROOTS,RAW (ALASKA NATIVE)",0,0.0,0.0,11.0,0.0,0.0
MOOSE,"MOOSE,LIVER,BRSD (ALASKA NATIVE)",0,71.0,0.91,22.6,0.0,0.0
MOUSE NUTS,"MOUSE NUTS,ROOTS (ALASKA NATIVE)",0,0.0,0.0,16.0,0.0,0.0
MOUSE NUTS,"MOUSE NUTS,SEEDLINGS (ALASKA NATIVE)",0,0.0,0.0,8.0,0.0,0.0
No Category,OCTOPUS (ALASKA NATIVE),0,0.0,0.0,0.0,0.0,0.0
Seal,"Seal, bearded (Oogruk), meat, dried (Alaska Native)",393,0.0,0.0,0.0,0.0,0.0
SEAL,"SEAL,BEARDED (OOGRUK),MEAT,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
OIL,"OIL,BEARDED SEAL (OOGRUK) (ALASKA NATIVE)",10,0.0,0.0,0.0,10.28,0.0
OOPAH (TUNICATE),"OOPAH (TUNICATE),WHL ANIMAL (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
OWL,"OWL,HORNED,FLESH,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,PIKE,NORTHERN,LIVER (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
RHUBARB,"RHUBARB,WILD,LEAVES (ALASKA NATIVE)",0,0.0,0.0,33.0,0.0,0.0
FISH,"FISH,SALMON,TIPNUK,FERMENTED (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,SALMON,KING,CHINOOK,KIPPERED,CND (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,SALMON,KING,CHINOOK,SMOKED & CND (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,SALMON,KING,CHINOOK,SMOKED,BRINED (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,SALMON,KING,CHINOOK,LIVER (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
DUCK,"DUCK,SCOTER,WHITE-WINGED,MEAT (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
SEA CUCUMBER,"SEA CUCUMBER,YANE (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
SEAL,"SEAL,RINGED,MEAT (ALASKA NATIVE)",116,0.0,0.0,0.0,0.0,0.0
SOUP,"SOUP,FISH,HOMEMADE (ALASKA NATIVE)",0,0.0,0.01,0.3,0.0,0.0
SOURDOCK,"SOURDOCK,YOUNG LEAVES (ALASKA NATIVE)",0,0.0,0.0,68.0,0.0,0.0
SQUIRREL,"SQUIRREL,GROUND,MEAT (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
TEA,"TEA,TUNDRA,HERB & LABORADOR COMBINATION (ALASKA NATIVE)",0,0.0,0.0,0.3,0.0,0.0
WALRUS,"WALRUS,MEAT,DRIED (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
DEER (VENISON),"DEER (VENISON),SITKA,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
WALRUS,"WALRUS,MEAT,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
WALRUS,"WALRUS,MEAT & SUBCUTANEOUS FAT RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
WALRUS,"WALRUS,LIVER,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
OIL,"OIL,WALRUS (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
WHALE,"WHALE,BOWHEAD,SUBCUTANEOUS FAT (BLUBBER) (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
WHALE,"WHALE,BOWHEAD,SKN & SUBCUTANEOUS FATMUKTUK(ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
OIL,"OIL,WHALE,BOWHEAD (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,WHITEFISH,BROAD,LIVER (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,WHITEFISH,MXD SP,RAW (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
FISH,"FISH,WHITEFISH,HEAD,EYES,CHEEKS & SOFT BONES (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
WILLOW,"WILLOW,LEAVES IN OIL (ALASKA NATIVE)",0,0.0,0.0,0.0,0.0,0.0
WILLOW,"WILLOW,YOUNG LEAVES,CHOPD (ALASKA NATIVE)",0,0.0,0.0,190.0,0.0,0.0
MUSH,"MUSH,BLUE CORN W/ ASH (NAVAJO)",0,0.0,0.049,0.0,0.0,0.0
CORNMEAL,"CORNMEAL,BLUE (NAVAJO)",0,0.0,0.593,0.0,0.73,0.0
MELON,"MELON,BANANA (NAVAJO)",0,0.0,0.05,8.1,0.0,4.9
No Category,CHILCHEN (RED BERRY BEVERAGE) (NAVAJO),0,0.0,0.033,0.0,0.0,0.0
CORN,"CORN,DRIED (NAVAJO)",0,0.0,0.372,0.0,0.0,0.9
CORN,"CORN,WHITE,STMD (NAVAJO)",0,0.0,0.289,0.0,0.0,0.8
CORNMEAL,"CORNMEAL,WHITE (NAVAJO)",0,0.0,0.583,0.0,0.37,0.4
CORNMEAL,"CORNMEAL,YEL (NAVAJO)",0,0.0,0.59,0.0,0.37,0.2
SQUASH,"SQUASH,INDIAN,RAW (NAVAJO)",0,0.0,0.058,4.5,0.0,0.0
SQUASH,"SQUASH,INDIAN,CKD,BLD (NAVAJO)",0,0.0,0.033,0.0,0.0,0.0
BREAD,"BREAD,KNEEL DOWN (NAVAJO)",0,0.0,0.0,0.0,0.0,0.3
Mutton,"Mutton, cooked, roasted (Navajo)",0,4.44,0.377,0.0,0.8,0.0
FRYBREAD,"FRYBREAD,MADE W/ LARD (NAVAJO)",0,0.0,0.038,0.0,0.0,0.8
TORTILLA,"TORTILLA,INCL PLN & FROM MUTTON SNDWCH (NAVAJO)",0,0.0,0.06,0.0,0.19,0.4
STEW,"STEW,DUMPLING W/ MUTTON (NAVAJO)",0,0.82,0.041,0.0,0.37,1.7
STEW,"STEW,HOMINY W/ MUTTON (NAVAJO)",0,0.64,0.091,0.0,0.37,0.7
STEW,"STEW,MUTTON,CORN,SQUASH (NAVAJO)",0,1.16,0.108,0.0,0.37,1.8
No Category,TAMALES (NAVAJO),0,0.54,0.143,1.7,0.0,0.0
STEW,"STEW,STMD CORN (NAVAJO)",0,0.0,0.12,0.0,0.0,0.7
FISH,"FISH,HALIBUT,RAW,W/ SKN (ALASKA NATIVE)",47,1.78,0.39,0.0,1.9,0.0
FISH,"FISH,SALMON,COHO (SILVER),RAW (ALASKA NATIVE)",30,8.52,0.225,0.0,0.81,0.2
Fish,"Fish, salmon, sockeye (red), raw (Alaska Native)",58,7.82,0.282,0.0,1.25,0.3
FISH,"FISH,SALMON,CHUM,RAW (ALASKA NATIVE)",32,8.08,0.189,0.0,0.49,0.3
FISH,"FISH,SALMON,KING (CHINOOK),RAW (ALASKA NATIVE)",136,7.38,0.271,0.0,1.49,0.3
SALMONBERRIES,"SALMONBERRIES,RAW (ALASKA NATIVE)",50,0.0,0.078,9.2,1.61,14.8
BLUEBERRIES,"BLUEBERRIES,WILD,RAW (ALASKA NATIVE)",6,0.0,0.026,18.3,1.69,17.2
